Season,Slot,StrongSeed,WeakSeed,StrongTeamName,WeakTeamName,StrongTeamSeed,WeakTeamSeed
2022,R1X1,X01,X16,Gonzaga,Georgia St.,X01,X16
2022,R1X2,X02,X15,Duke,CS Fullerton,X02,X15
2022,R1X3,X03,X14,Texas Tech,Montana St.,X03,X14
2022,R1X4,X04,X13,Arkansas,Vermont,X04,X13
2022,R1X5,X05,X12,Connecticut,New Mexico St.,X05,X12
2022,R1X6,X06,X11,Alabama,Notre Dame,X06,X11
2022,R1X7,X07,X10,Michigan St.,Davidson,X07,X10
2022,R1X8,X08,X09,Boise St.,Memphis,X08,X09
2022,R1Y1,Y01,Y16,Kansas,TX Southern,Y01,Y16
2022,R1Y2,Y02,Y15,Auburn,Jacksonville St.,Y02,Y15
2022,R1Y3,Y03,Y14,Wisconsin,Colgate,Y03,Y14
2022,R1Y4,Y04,Y13,Providence,S Dakota St.,Y04,Y13
2022,R1Y5,Y05,Y12,Iowa,Richmond,Y05,Y12
2022,R1Y6,Y06,Y11,LSU,Iowa St.,Y06,Y11
2022,R1Y7,Y07,Y10,USC,Miami FL,Y07,Y10
2022,R1Y8,Y08,Y09,San Diego St.,Creighton,Y08,Y09
2022,R1Z1,Z01,Z16,Arizona,Wright St.,Z01,Z16
2022,R1Z2,Z02,Z15,Villanova,Delaware,Z02,Z15
2022,R1Z3,Z03,Z14,Tennessee,Longwood,Z03,Z14
2022,R1Z4,Z04,Z13,Illinois,Chattanooga,Z04,Z13
2022,R1Z5,Z05,Z12,Houston,UAB,Z05,Z12
2022,R1Z6,Z06,Z11,Colorado St.,Michigan,Z06,Z11
2022,R1Z7,Z07,Z10,Ohio St.,Loyola-Chicago,Z07,Z10
2022,R1Z8,Z08,Z09,Seton Hall,TCU,Z08,Z09
2022,R2W1,R1W1,R1W8,Baylor,North Carolina,W01,W08
2022,R2W2,R1W2,R1W7,Murray St.,Saint Peter's,W07,W15
2022,R2W3,R1W3,R1W6,Purdue,Texas,W03,W06
2022,R2W4,R1W4,R1W5,UCLA,Saint Mary's,W04,W05
2022,R2X1,R1X1,R1X8,Gonzaga,Memphis,X01,X09
2022,R2X2,R1X2,R1X7,Duke,Michigan St.,X02,X07
2022,R2X3,R1X3,R1X6,Texas Tech,Notre Dame,X03,X11
2022,R2X4,R1X4,R1X5,Arkansas,New Mexico St.,X04,X12
2022,R2Y1,R1Y1,R1Y8,Kansas,Creighton,Y01,Y09
2022,R2Y2,R1Y2,R1Y7,Auburn,Miami FL,Y02,Y10
2022,R2Y3,R1Y3,R1Y6,Wisconsin,Iowa St.,Y03,Y11
2022,R2Y4,R1Y4,R1Y5,Providence,Richmond,Y04,Y12
2022,R2Z1,R1Z1,R1Z8,Arizona,TCU,Z01,Z09
2022,R2Z2,R1Z2,R1Z7,Villanova,Ohio St.,Z02,Z07
2022,R2Z3,R1Z3,R1Z6,Tennessee,Michigan,Z03,Z11
2022,R2Z4,R1Z4,R1Z5,Illinois,Houston,Z04,Z05
2022,R3W1,R2W1,R2W4,UCLA,North Carolina,W04,W08
2022,R3W2,R2W2,R2W3,Purdue,Saint Peter's,W03,W15
2022,R3X1,R2X1,R2X4,Gonzaga,Arkansas,X01,X04
2022,R3X2,R2X2,R2X3,Duke,Texas Tech,X02,X03
2022,R3Y1,R2Y1,R2Y4,Kansas,Providence,Y01,Y04
2022,R3Y2,R2Y2,R2Y3,Miami FL,Iowa St.,Y10,Y11
2022,R3Z1,R2Z1,R2Z4,Arizona,Houston,Z01,Z05
2022,R3Z2,R2Z2,R2Z3,Villanova,Michigan,Z02,Z11
2022,R4W1,R3W1,R3W2,North Carolina,Saint Peter's,W08,W15
2022,R4X1,R3X1,R3X2,Duke,Arkansas,X02,X04
2022,R4Y1,R3Y1,R3Y2,Kansas,Miami FL,Y01,Y10
2022,R4Z1,R3Z1,R3Z2,Villanova,Houston,Z02,Z05
2022,R5WX,R4W1,R4X1,Duke,North Carolina,X02,W08
2022,R5YZ,R4Y1,R4Z1,Kansas,Villanova,Y01,Z02
2022,R6CH,R5WX,R5YZ,Kansas,North Carolina,Y01,W08
2022,W12,W12a,W12b,Indiana,Wyoming,W12a,W12b
2022,X11,X11a,X11b,Notre Dame,Rutgers,X11a,X11b
2022,Y16,Y16a,Y16b,TAM C. Christi,TX Southern,Y16a,Y16b
2022,Z16,Z16a,Z16b,Bryant,Wright St.,Z16a,Z16b
2023,R1W1,W01,W16,Purdue,F Dickinson,W01,W16
2023,R1W2,W02,W15,Marquette,Vermont,W02,W15
2023,R1W3,W03,W14,Kansas St.,Montana St.,W03,W14
2023,R1W4,W04,W13,Tennessee,Louisiana,W04,W13
2023,R1W5,W05,W12,Duke,Oral Roberts,W05,W12
2023,R1W6,W06,W11,Kentucky,Providence,W06,W11
2023,R1W7,W07,W10,Michigan St.,USC,W07,W10
2023,R1W8,W08,W09,Memphis,FL Atlantic,W08,W09
2023,R1X1,X01,X16,Alabama,TAM C. Christi,X01,X16
2023,R1X2,X02,X15,Arizona,Princeton,X02,X15
2023,R1X3,X03,X14,Baylor,UC Santa Barbara,X03,X14
2023,R1X4,X04,X13,Virginia,Furman,X04,X13
2023,R1X5,X05,X12,San Diego St.,Col Charleston,X05,X12
2023,R1X6,X06,X11,Creighton,NC State,X06,X11
2023,R1X7,X07,X10,Missouri,Utah St.,X07,X10
2023,R1X8,X08,X09,Maryland,West Virginia,X08,X09
2023,R1Y1,Y01,Y16,Houston,N Kentucky,Y01,Y16
2023,R1Y2,Y02,Y15,Texas,Colgate,Y02,Y15
2023,R1Y3,Y03,Y14,Xavier,Kennesaw,Y03,Y14
2023,R1Y4,Y04,Y13,Indiana,Kent,Y04,Y13
2023,R1Y5,Y05,Y12,Miami FL,Drake,Y05,Y12
2023,R1Y6,Y06,Y11,Iowa St.,Pittsburgh,Y06,Y11
2023,R1Y7,Y07,Y10,Texas A&M,Penn St.,Y07,Y10
2023,R1Y8,Y08,Y09,Iowa,Auburn,Y08,Y09
2023,R1Z1,Z01,Z16,Kansas,Howard,Z01,Z16
2023,R1Z2,Z02,Z15,UCLA,UNC Asheville,Z02,Z15
2023,R1Z3,Z03,Z14,Gonzaga,Grand Canyon,Z03,Z14
2023,R1Z4,Z04,Z13,Connecticut,Iona,Z04,Z13
2023,R1Z5,Z05,Z12,Saint Mary's,VCU,Z05,Z12
2023,R1Z6,Z06,Z11,TCU,Arizona St.,Z06,Z11
2023,R1Z7,Z07,Z10,Northwestern,Boise St.,Z07,Z10
2023,R1Z8,Z08,Z09,Arkansas,Illinois,Z08,Z09
2023,R2W1,R1W1,R1W8,F Dickinson,FL Atlantic,W16,W09
2023,R2W2,R1W2,R1W7,Marquette,Michigan St.,W02,W07
2023,R2W3,R1W3,R1W6,Kansas St.,Kentucky,W03,W06
2023,R2W4,R1W4,R1W5,Tennessee,Duke,W04,W05
2023,R2X1,R1X1,R1X8,Alabama,Maryland,X01,X08
2023,R2X2,R1X2,R1X7,Missouri,Princeton,X07,X15
2023,R2X3,R1X3,R1X6,Baylor,Creighton,X03,X06
2023,R2X4,R1X4,R1X5,San Diego St.,Furman,X05,X13
2023,R2Y1,R1Y1,R1Y8,Houston,Auburn,Y01,Y09
2023,R2Y2,R1Y2,R1Y7,Texas,Penn St.,Y02,Y10
2023,R2Y3,R1Y3,R1Y6,Xavier,Pittsburgh,Y03,Y11
2023,R2Y4,R1Y4,R1Y5,Indiana,Miami FL,Y04,Y05
2023,R2Z1,R1Z1,R1Z8,Kansas,Arkansas,Z01,Z08
2023,R2Z2,R1Z2,R1Z7,UCLA,Northwestern,Z02,Z07
2023,R2Z3,R1Z3,R1Z6,Gonzaga,TCU,Z03,Z06
2023,R2Z4,R1Z4,R1Z5,Connecticut,Saint Mary's,Z04,Z05
2023,R3W1,R2W1,R2W4,Tennessee,FL Atlantic,W04,W09
2023,R3W2,R2W2,R2W3,Kansas St.,Michigan St.,W03,W07
2023,R3X1,R2X1,R2X4,Alabama,San Diego St.,X01,X05
2023,R3X2,R2X2,R2X3,Creighton,Princeton,X06,X15
2023,R3Y1,R2Y1,R2Y4,Houston,Miami FL,Y01,Y05
2023,R3Y2,R2Y2,R2Y3,Texas,Xavier,Y02,Y03
2023,R3Z1,R2Z1,R2Z4,Connecticut,Arkansas,Z04,Z08
2023,R3Z2,R2Z2,R2Z3,UCLA,Gonzaga,Z02,Z03
2023,R4W1,R3W1,R3W2,Kansas St.,FL Atlantic,W03,W09
2023,R4X1,R3X1,R3X2,San Diego St.,Creighton,X05,X06
2023,R4Y1,R3Y1,R3Y2,Texas,Miami FL,Y02,Y05
2023,R4Z1,R3Z1,R3Z2,Gonzaga,Connecticut,Z03,Z04
2023,R5WX,R4W1,R4X1,San Diego St.,FL Atlantic,X05,W09
2023,R5YZ,R4Y1,R4Z1,Connecticut,Miami FL,Z04,Y05
2023,R6CH,R5WX,R5YZ,Connecticut,San Diego St.,Z04,X05
2023,W16,W16a,W16b,F Dickinson,TX Southern,W16a,W16b
2023,X16,X16a,X16b,SE Missouri St.,TAM C. Christi,X16a,X16b
2023,Y11,Y11a,Y11b,Mississippi St.,Pittsburgh,Y11a,Y11b
2023,Z11,Z11a,Z11b,Arizona St.,Nevada,Z11a,Z11b
2024,R1W1,W01,W16,Connecticut,Stetson,W01,W16
2024,R1W2,W02,W15,Iowa St.,S Dakota St.,W02,W15
2024,R1W3,W03,W14,Illinois,Morehead St.,W03,W14
2024,R1W4,W04,W13,Auburn,Yale,W04,W13
2024,R1W5,W05,W12,San Diego St.,UAB,W05,W12
2024,R1W6,W06,W11,BYU,Duquesne,W06,W11
2024,R1W7,W07,W10,Washington St.,Drake,W07,W10
2024,R1W8,W08,W09,FL Atlantic,Northwestern,W08,W09
2024,R1X1,X01,X16,North Carolina,Wagner,X01,X16
2024,R1X2,X02,X15,Arizona,Long Beach St.,X02,X15
2024,R1X3,X03,X14,Baylor,Colgate,X03,X14
2024,R1X4,X04,X13,Alabama,Col Charleston,X04,X13
2024,R1X5,X05,X12,Saint Mary's,Grand Canyon,X05,X12
2024,R1X6,X06,X11,Clemson,New Mexico,X06,X11
2024,R1X7,X07,X10,Dayton,Nevada,X07,X10
2024,R1X8,X08,X09,Mississippi St.,Michigan St.,X08,X09
2024,R1Y1,Y01,Y16,Purdue,Grambling,Y01,Y16
2024,R1Y2,Y02,Y15,Tennessee,Saint Peter's,Y02,Y15
2024,R1Y3,Y03,Y14,Creighton,Akron,Y03,Y14
2024,R1Y4,Y04,Y13,Kansas,Samford,Y04,Y13
2024,R1Y5,Y05,Y12,Gonzaga,McNeese St.,Y05,Y12
2024,R1Y6,Y06,Y11,South Carolina,Oregon,Y06,Y11
2024,R1Y7,Y07,Y10,Texas,Colorado St.,Y07,Y10
2024,R1Y8,Y08,Y09,Utah St.,TCU,Y08,Y09
2024,R1Z1,Z01,Z16,Houston,Longwood,Z01,Z16
2024,R1Z2,Z02,Z15,Marquette,WKU,Z02,Z15
2024,R1Z3,Z03,Z14,Kentucky,Oakland,Z03,Z14
2024,R1Z4,Z04,Z13,Duke,Vermont,Z04,Z13
2024,R1Z5,Z05,Z12,Wisconsin,James Madison,Z05,Z12
2024,R1Z6,Z06,Z11,Texas Tech,NC State,Z06,Z11
2024,R1Z7,Z07,Z10,Florida,Colorado,Z07,Z10
2024,R1Z8,Z08,Z09,Nebraska,Texas A&M,Z08,Z09
2024,R2W1,R1W1,R1W8,Connecticut,Northwestern,W01,W09
2024,R2W2,R1W2,R1W7,Iowa St.,Washington St.,W02,W07
2024,R2W3,R1W3,R1W6,Illinois,Duquesne,W03,W11
2024,R2W4,R1W4,R1W5,San Diego St.,Yale,W05,W13
2024,R2X1,R1X1,R1X8,North Carolina,Michigan St.,X01,X09
2024,R2X2,R1X2,R1X7,Arizona,Dayton,X02,X07
2024,R2X3,R1X3,R1X6,Baylor,Clemson,X03,X06
2024,R2X4,R1X4,R1X5,Alabama,Grand Canyon,X04,X12
2024,R2Y1,R1Y1,R1Y8,Purdue,Utah St.,Y01,Y08
2024,R2Y2,R1Y2,R1Y7,Tennessee,Texas,Y02,Y07
2024,R2Y3,R1Y3,R1Y6,Creighton,Oregon,Y03,Y11
2024,R2Y4,R1Y4,R1Y5,Kansas,Gonzaga,Y04,Y05
2024,R2Z1,R1Z1,R1Z8,Houston,Texas A&M,Z01,Z09
2024,R2Z2,R1Z2,R1Z7,Marquette,Colorado,Z02,Z10
2024,R2Z3,R1Z3,R1Z6,NC State,Oakland,Z11,Z14
2024,R2Z4,R1Z4,R1Z5,Duke,James Madison,Z04,Z12
2024,R3W1,R2W1,R2W4,Connecticut,San Diego St.,W01,W05
2024,R3W2,R2W2,R2W3,Iowa St.,Illinois,W02,W03
2024,R3X1,R2X1,R2X4,North Carolina,Alabama,X01,X04
2024,R3X2,R2X2,R2X3,Arizona,Clemson,X02,X06
2024,R3Y1,R2Y1,R2Y4,Purdue,Gonzaga,Y01,Y05
2024,R3Y2,R2Y2,R2Y3,Tennessee,Creighton,Y02,Y03
2024,R3Z1,R2Z1,R2Z4,Houston,Duke,Z01,Z04
2024,R3Z2,R2Z2,R2Z3,Marquette,NC State,Z02,Z11
2024,R4W1,R3W1,R3W2,Connecticut,Illinois,W01,W03
2024,R4X1,R3X1,R3X2,Alabama,Clemson,X04,X06
2024,R4Y1,R3Y1,R3Y2,Purdue,Tennessee,Y01,Y02
2024,R4Z1,R3Z1,R3Z2,Duke,NC State,Z04,Z11
2024,R5WX,R4W1,R4X1,Connecticut,Alabama,W01,X04
2024,R5YZ,R4Y1,R4Z1,Purdue,NC State,Y01,Z11
2024,R6CH,R5WX,R5YZ,Connecticut,Purdue,W01,Y01
2024,X16,X16a,X16b,Howard,Wagner,X16a,X16b
2024,Y10,Y10a,Y10b,Colorado St.,Virginia,Y10a,Y10b
2024,Y16,Y16a,Y16b,Grambling,Montana St.,Y16a,Y16b
2024,Z10,Z10a,Z10b,Boise St.,Colorado,Z10a,Z10b
2025,R1W1,W01,W16,Duke,Mt. St. Mary's,W01,W16
2025,R1W2,W02,W15,Alabama,Robert Morris,W02,W15
2025,R1W3,W03,W14,Wisconsin,Montana,W03,W14
2025,R1W4,W04,W13,Arizona,Akron,W04,W13
2025,R1W5,W05,W12,Oregon,Liberty,W05,W12
2025,R1W6,W06,W11,BYU,VCU,W06,W11
2025,R1W7,W07,W10,Saint Mary's,Vanderbilt,W07,W10
2025,R1W8,W08,W09,Mississippi St.,Baylor,W08,W09
2025,R1X1,X01,X16,Houston,SIUE,X01,X16
2025,R1X2,X02,X15,Tennessee,Wofford,X02,X15
2025,R1X3,X03,X14,Kentucky,Troy,X03,X14
2025,R1X4,X04,X13,Purdue,High Point,X04,X13
2025,R1X5,X05,X12,Clemson,McNeese St.,X05,X12
2025,R1X6,X06,X11,Illinois,Xavier,X06,X11
2025,R1X7,X07,X10,UCLA,Utah St.,X07,X10
2025,R1X8,X08,X09,Gonzaga,Georgia,X08,X09
2025,R1Y1,Y01,Y16,Auburn,Alabama St.,Y01,Y16
2025,R1Y2,Y02,Y15,Michigan St.,Bryant,Y02,Y15
2025,R1Y3,Y03,Y14,Iowa St.,Lipscomb,Y03,Y14
2025,R1Y4,Y04,Y13,Texas A&M,Yale,Y04,Y13
2025,R1Y5,Y05,Y12,Michigan,UC San Diego,Y05,Y12
2025,R1Y6,Y06,Y11,Mississippi,North Carolina,Y06,Y11
2025,R1Y7,Y07,Y10,Marquette,New Mexico,Y07,Y10
2025,R1Y8,Y08,Y09,Louisville,Creighton,Y08,Y09
2025,R1Z1,Z01,Z16,Florida,Norfolk St.,Z01,Z16
2025,R1Z2,Z02,Z15,St. John's,NE Omaha,Z02,Z15
2025,R1Z3,Z03,Z14,Texas Tech,UNC Wilmington,Z03,Z14
2025,R1Z4,Z04,Z13,Maryland,Grand Canyon,Z04,Z13
2025,R1Z5,Z05,Z12,Memphis,Colorado St.,Z05,Z12
2025,R1Z6,Z06,Z11,Missouri,Drake,Z06,Z11
2025,R1Z7,Z07,Z10,Kansas,Arkansas,Z07,Z10
2025,R1Z8,Z08,Z09,Connecticut,Oklahoma,Z08,Z09
2025,R2W1,R1W1,R1W8,,,,
2025,R2W2,R1W2,R1W7,,,,
2025,R2W3,R1W3,R1W6,,,,
2025,R2W4,R1W4,R1W5,,,,
2025,R2X1,R1X1,R1X8,,,,
2025,R2X2,R1X2,R1X7,,,,
2025,R2X3,R1X3,R1X6,,,,
2025,R2X4,R1X4,R1X5,,,,
2025,R2Y1,R1Y1,R1Y8,,,,
2025,R2Y2,R1Y2,R1Y7,,,,
2025,R2Y3,R1Y3,R1Y6,,,,
2025,R2Y4,R1Y4,R1Y5,,,,
2025,R2Z1,R1Z1,R1Z8,,,,
2025,R2Z2,R1Z2,R1Z7,,,,
2025,R2Z3,R1Z3,R1Z6,,,,
2025,R2Z4,R1Z4,R1Z5,,,,
2025,R3W1,R2W1,R2W4,,,,
2025,R3W2,R2W2,R2W3,,,,
2025,R3X1,R2X1,R2X4,,,,
2025,R3X2,R2X2,R2X3,,,,
2025,R3Y1,R2Y1,R2Y4,,,,
2025,R3Y2,R2Y2,R2Y3,,,,
2025,R3Z1,R2Z1,R2Z4,,,,
2025,R3Z2,R2Z2,R2Z3,,,,
2025,R4W1,R3W1,R3W2,,,,
2025,R4X1,R3X1,R3X2,,,,
2025,R4Y1,R3Y1,R3Y2,,,,
2025,R4Z1,R3Z1,R3Z2,,,,
2025,R5WX,R4W1,R4X1,,,,
2025,R5YZ,R4Y1,R4Z1,,,,
2025,R6CH,R5WX,R5YZ,,,,
2025,W16,W16a,W16b,American Univ,Mt St. Mary's,W16a,W16b
2025,X11,X11a,X11b,Texas,Xavier,X11a,X11b
2025,Y11,Y11a,Y11b,North Carolina,San Diego St.,Y11a,Y11b
2025,Y16,Y16a,Y16b,Alabama St.,Saint Francis PA,Y16a,Y16b
